Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Sector
ADV,Advantage Solutions Inc.,2.47751197,12.42107122,13.04178698,-18.7499686,7.98776811,14.6440686,-19.42052727,4.39887282,81.78137652,-2628.83829539,-4.3319,81.58740833,-2633.31008918,-34.08864071,-27.19207594,-0.36308723,-2.57318017,0.50548242,41.39298481,-14.7791512,1.99526291,3.07017544,5.16490947,4.97262275,0.126667,-29.27718105,-80.71561625,-38.42449225,1.88093323,0.66039924,,4.76727364,0.18010373,Commercial Services
ADX,Adams Diversified Equity Fund Inc.,,-59.37465925,,-59.64417605,98.89601173,,-175.36889768,-339.53935069,,-171.37745975,-3.99,,-175.36889872,-339.53935069,-20.62947644,,,,,,,0.85669782,1.18900192,1.13948196,,16.49334691,16.70988066,16.70988066,,0.92427612,5.12280702,,15.27252261,Miscellaneous
AEAE,AltEnergy Acquisition Corp.,,,,,,-9.40956788,-139.19138308,,53.25914149,10.44960474,0.4471,-25.73854905,10.43623239,,0.65163662,-92.50559263,202.85714286,,-451.69480377,-37.34874609,,0.19011407,0.1771043,0.19020456,,5.38380208,5.98148633,5.98148633,0.20145454,1.33314073,36.59478261,,,Finance
AEE,Ameren Corporation,-14.64597478,24.44479199,-5.23012552,11.32791328,25.8137489,-2.91666667,13.14176245,19.03983914,-10.25513255,7.68890508,4.1387,-10.22727273,8.48484848,13.49754933,6.06967959,2.31977722,3.07811192,10.89479871,32.74725275,40.01074114,-14.037954,1.6487083,2.33367267,2.14761286,1.8222,2.9347183,10.84706225,4.66068073,0.40333025,1.93857062,18.19948035,,2.50352337,Utilities
AEFC,Aegon Funding Company LLC 5.10% Subordinated Notes due 2049,,,,,,,,,,,,,,,,,,,,,,0.64462366,1.79942731,1.19419297,,,,,,,,,,Finance
AEHR,Aehr Test Systems,-7.38695047,27.80302583,-13.04991724,38.37312487,50.40870676,-26.0605007,70.53163932,20.58927664,-23.66892546,46.47266314,0.4983,-23.514973,54.04232804,22.40882991,57.4621358,7.46461796,-0.44444444,526.24254473,-22.77967549,692.03296703,13.31414233,3.90497885,6.96887491,5.17460326,0.1886,22.31946698,28.31775062,27.06976542,3.35822989,11.83649741,49.52614121,134.86882857,12.40237285,Electronic Technology
AEI,Alset Inc.,,,,,,,,,,,,,,,,,,,,,,4.03883495,3.99708838,2.931456,,,,,,,,,,Finance
AEIS,"Advanced Energy Industries, Inc.",-2.24261246,26.75002095,-6.30668061,26.77886276,33.60781436,-14.70449808,38.78531123,13.73897136,-12.34432234,50.67607959,5.2931,-12.22793571,48.18608241,10.93923233,9.61999406,-2.92696623,-1.87785531,-3.82387505,-61.8410411,15.07271519,6.7573704,3.5039818,3.70621277,3.49352102,1.140527,9.37392322,17.50821051,12.19313039,2.50751079,3.122398,19.05241288,27.70448823,1.82000758,Electronic Technology
AEL,American Equity Investment Life Holding Company,147.13492027,-6.90933014,,,,,,42.03408668,,182.41106719,12.861,,157.58746983,32.40212107,-12.29421703,4.30872034,-0.1807301,51.5347042,175.66593987,-52.47464149,53.16261595,0.47258979,0.69948377,0.56808289,1.72,0.7819427,15.29283876,12.4987511,,1.41564748,9.75241045,0.84638222,1.97389392,Finance
AENT,Alliance Entertainment Holding Corporation,8.52069135,,10.95644715,,8.39761392,,-697.41569372,-2.36691804,41.125,-459.13085938,-0.7355,40.25806452,-1302.77027169,-3.05543521,230.58670182,0.33614528,2.90844154,31426.36031883,,,0.22119197,3.7037037,14.62131899,8.66353953,,-13.95616783,-36.45005273,-34.91323341,0.37877898,0.83455941,,,,Distribution Services
AEO,"American Eagle Outfitters, Inc.",11.0972444,-0.41813808,11.42120516,-15.66943204,30.91788843,20.20423764,-36.90641258,5.48427172,164.63675214,-68.67801949,0.6364,163.20923427,-70.17937273,2.5078194,-9.23856527,1.71946718,-4.11584945,-24.30788358,,108.97972044,2.92430628,1.4525265,3.605925,3.20548273,0.462668,5.74656386,13.32181192,7.33209774,0.74037609,2.19256784,17.36547194,8.10324347,0.7023948,Retail Trade
AEP,"American Electric Power Company, Inc.",-7.14964076,16.18852829,-0.35195777,4.27604813,25.21356901,-1.65027693,5.97242035,17.6037816,31.11688312,-9.38388626,4.4932,31.28463476,-7.27060809,11.94536775,6.51619593,1.57028457,2.85937363,9.3276031,52.47088241,16.44244301,-7.6853779,1.67153091,2.65111847,2.13696964,1.701515,2.12583095,8.28318466,3.34418484,0.47934364,1.64256743,19.8423008,,2.00176949,Utilities
AES,The AES Corporation,-6.2982402,13.24717286,-14.95798319,-6.08182823,20.19337454,-12.54612546,-5.80072162,18.55286099,-127.48703442,-31.8174488,-0.8174,-125.82781457,-32.20338983,-4.32715169,16.38200407,5.45773306,6.89460755,25.69294693,-38.55291577,-757.94392523,-14.55064194,1.46757679,4.3893819,2.98673776,0.54433,-0.95391557,-9.30934709,-1.45896177,0.84307813,6.1918404,,,0.76418062,Utilities
AESI,Atlas Energy Solutions Inc.,5.45568317,179.99582376,7.80922432,304.66170898,52.8683057,4.64801171,263.25320535,48.05872507,2126.58959538,4994.1314554,2.1701,2121.33794694,4996.43024894,44.95446673,38.08936288,8.583635,2.54907227,-1.64309757,,5764.98740554,24.11730098,2.61882389,3.61875534,2.93771605,0.642546,,,,3.0979902,3.72049273,,,,Industrial Services
AEVA,"Aeva Technologies, Inc.",-35.27874564,-54.75445224,-38.88486604,-223.98018648,-101.5028626,-2.00185565,-44.16737527,-3624.88072519,-1.8113679,-33.65536278,-0.6779,-2.22039006,-44.58960718,-3513.95515267,-25.57576567,-8.84958241,-10.51924799,-27.80091024,23.51221605,-36.52492583,-2799.37977099,4.05559787,7.85907711,8.26245863,-0.137143,-42.49689697,-44.83574307,-44.20725699,18.42031078,0.34980872,,,33.69440881,Electronic Technology
AEY,"ADDvantage Technologies Group, Inc.",-17.88043478,56.09395109,-4.67741935,78.23343849,27.36838851,20.30411449,,1.17388795,2.22222222,,0.0349,-3.12954876,,0.48542689,-0.34417106,-12.64525803,53.38437979,-49.60810811,-656.95488722,,2.00354537,12.68875366,9.63177283,7.42038634,,-19.1977257,-54.66341289,-44.62151394,0.65788618,0.38910917,,,0.06423942,Distribution Services
AEYE,"AudioEye, Inc.",0.82346886,22.07892911,-0.34596376,23.45773039,75.86668004,-9.80207352,54.7008547,-26.81108548,2.71990741,29.71468337,-0.909,1.88960716,26.57470617,-34.87781232,-16.66496094,-5.95352235,-14.82789056,30.09307135,-194.29280397,5.13677177,-15.18737673,3.1026253,7.70535644,8.22096739,-0.01,-33.90033938,-76.79182487,-71.6403551,0.8113514,4.59256916,,,1.59177201,Technology Services
AFB,AllianceBernstein National Municipal Income Fund Inc,,-16.7400559,,-38.75738193,62.38413021,,-420.92025868,-453.05720567,,-452.99625468,-3.393,,-452.99240811,-453.05720567,-14.99801493,,,-7.02159585,,18.01767522,111.5167358,0.33039648,1.36331714,1.18478205,,,,,,0.80702242,,,,Miscellaneous
AFBI,"Affinity Bancshares, Inc.",12.26653696,-1.99772985,,,,,,27.00660181,-5.74311215,-4.24759484,1.055,-7.66550523,-5.79691008,20.65670605,0.40541158,-5.94195872,-63.63636364,-79.53580469,18.6925986,-43.97060158,17.87989344,1.03448276,2.08314785,1.79501398,,0.83622133,5.8908748,5.02872196,,0.81789579,14.08450704,18.84131382,2.36231494,Finance
AFCG,"AFC Gamma, Inc.",-4.3245079,112.35471063,-2.76365087,118.65116675,80.76205391,15.94753878,121.46784702,53.41486432,21.32895816,40.96461008,1.8004,21.04739481,71.10260295,43.84741862,11.68736811,1.37393941,0.16968089,-8.3341499,17.41442924,228.37210229,38.22142816,1.25499524,3.04887931,2.36364766,0.494,8.01059454,10.78208052,8.47667007,,0.63784014,5.91973244,8.4228447,2.7898927,Finance
AFG,"American Financial Group, Inc.",7.66488414,8.76826722,,,,,,13.89340027,-5.43828553,-32.69873741,10.5276,-5.66037736,-32.93502614,13.2585265,-3.1946956,1.95580391,3.74064838,-23.23809524,-75.64102564,-35.41162228,15.75372804,2.38291632,1.79348893,1.96355244,2.470671,3.58441013,21.1662531,14.97805092,,2.32923189,11.07965912,8.61095255,1.28402776,Finance
AFL,AFLAC Incorporated,7.75,-11.77960735,,,,,,24.7666906,40.05684755,3.08558911,6.5882,37.54208754,-2.86705202,21.54138037,-17.72924225,-3.16585242,-4.40800968,-6.23823271,-46.46892655,-23.20332607,19.89026766,1.44667776,1.66124583,1.74864343,1.492281,3.48098992,19.66001794,15.00081473,,2.17052097,10.56564358,14.88457387,2.5301084,Finance
AFRM,"Affirm Holdings, Inc.",17.02119282,17.69024051,18.63157128,11.67994709,83.79436833,30.96543176,-30.53391947,-52.81347116,0.66473988,-32.85680153,-3.3363,-0.13856678,-39.28771856,-62.05001936,16.94663391,8.62785067,13.0934697,32.52556514,,56.29738736,-6.83847769,5.11009732,7.72141187,7.84311535,-0.651376,-13.02556009,-38.24771885,-13.69776653,3.749303,1.94037264,,,3.12572143,Finance
AFT,Apollo Senior Floating Rate Fund Inc.,,-41.73952736,,-48.64546331,73.56990065,,-169.20220771,-85.33572222,,-191.83818311,-1.1646,,-191.84024676,-105.97787824,-17.29395684,,,-0.10700972,,22.29732381,85.59277651,0.87163233,1.2973625,1.42737269,,6.95481497,11.44318911,7.28244946,,0.89154243,7.57353205,10.0171975,7.33125279,Miscellaneous
AGAE,Allied Gaming & Entertainment Inc.,173.84029743,28.17632626,,66.30863406,-12.86194189,43.04593357,24.04560987,-181.57165638,62.7254509,27.9396462,-0.277,63.50075272,27.8075774,-170.38860475,-7.63111227,-2.60270101,-3.95488186,,-118.73099919,3.65145155,-155.77688679,0.60606061,5.58771087,3.32808539,,-6.20248038,-6.73577214,-6.5178743,20.92472955,0.36136662,,,4.23644395,Consumer Services
AGCO,AGCO Corporation,14.67526624,13.58465834,17.96577947,17.82553225,23.3594701,25.2289577,22.82516403,10.44627472,37.23277335,0.23461104,11.8772,37.23129837,-0.82497213,7.03163286,10.03691966,5.38680676,13.42880174,-2.22527966,,15.24077869,3.55612818,0.93846835,2.61690283,1.91653703,3.304959,10.44876403,29.56394576,18.83809976,0.67800116,2.1799562,7.65024006,15.37818543,0.60019257,Producer Manufacturing
AGD,abrdn Global Dynamic Dividend Fund,,-47.74967583,,-52.26155302,82.08216277,,-159.08929158,-302.44562677,,-159.4700577,-2.1232,,-159.46932339,-304.46099381,-22.72387828,,,-100,,,,0.36418558,1.42146487,1.60340149,,5.44435797,5.71266971,5.59147081,,0.81909293,26.45451623,,23.80017543,Miscellaneous
AGFY,Agrify Corporation,,,,,,,,,,,,,,,,,,,,,,5.03597122,16.3584701,26.066963,-29.066667,,,,,,,,,Producer Manufacturing
AGIL,"AgileThought, Inc.",-8.40980786,11.45662641,-16.35311143,28.64579366,28.64752383,-32.85767931,,-0.50609004,46.69383463,18.61979167,-0.4375,46.677527,-0.54808171,-11.41105821,0.8729836,-3.82448599,,28.95534103,,74.70240929,-3.00430883,5.16717325,12.71321334,7.74146766,-0.08,-33.45722008,-56.22509369,,,0.08042441,,,,Technology Services
AGL,"agilon health, inc.",1.13585654,47.70241917,-29.3118306,59.22998594,3.63760431,-328.48279752,71.56576725,-4.35567982,-208.5106383,74.33149823,-0.2611,-204.53751092,73.81732848,-3.95161234,7.01124412,8.41609957,-3.32878115,-4.26256458,60.79531366,5.48657924,-5.39965313,2.05213533,4.64332397,3.70515454,-0.054337,-4.17747421,-8.8296638,-8.45910771,1.50096524,7.25977971,,,2.04954821,Health Services
AGM,Federal Agricultural Mortgage Corporation,7.31088533,22.92010425,7.31088533,22.92010425,100,5.67539238,31.19706148,87.77090492,0.45849159,35.05286112,13.8729,0.37631551,30.90257111,33.96803484,8.83840027,-1.00351658,-1.31812154,7.72809588,96.66452007,85.43738486,154.30969061,2.32297789,2.2609464,2.16807861,4.003333,0.66851989,13.99685725,1.01900787,,1.97802988,10.34774746,3.40031452,2.49168119,Finance
AGNC,AGNC Investment Corp.,,36.86826843,,36.86826843,100,155.89123867,-168.56796117,-17.10048426,,-296.94569212,-2.4116,,-258.87850467,-36.01694915,-24.06638395,-8.46001422,-12.65847066,-25.02097755,-334.61538462,-34.22077922,30.6598063,4.71509402,3.34097706,4.38017061,0.616668,0.04927808,0.37693178,0.37239325,,0.66343431,,15.15052621,2.51919485,Finance
AGNG,Global X Aging Population ETF,,,,,,,,,,,,,,,,,,,,,,0.36072144,0.6662658,0.70871337,,,,,,,,,,Miscellaneous
AGR,"Avangrid, Inc.",-36.6469428,12.93370945,-42.75618375,-16.62546354,16.84775821,-31.82503771,-10.67864271,8.62994879,-65.30805687,15.39280824,2.2752,-65.30612245,24.61103253,11.00287249,4.09831916,0.35698779,3.52292856,8.64424291,56.66666667,-16.34920635,-18.30897964,4.9254249,3.34209428,2.82608904,0.816781,1.43071364,2.99328825,2.10032479,0.49409237,0.57515487,19.17908462,,1.3271889,Utilities
AGS,"PlayAGS, Inc.",8.00360685,19.1531637,15.62187062,20.15242634,47.58593053,9.82246237,19.67811515,12.89184193,,64.95448635,-0.2156,,64.40279993,-2.59665973,-6.55830767,0.73627399,-0.1749421,-8.27600997,,-40.16722246,8.00165462,3.24858757,4.31763503,3.74054955,0.003381,0.51704727,7.20805246,0.57935993,2.33789327,5.45084289,75.98719317,10.12827012,0.81071297,Producer Manufacturing
AGTI,"Agiliti, Inc.",-2.94194142,7.95251711,-9.11551191,2.24356313,38.43548335,-4.98234538,-10.49951209,9.09397374,-238.42592593,16.86295503,0.2183,-233.62097577,25.85187037,2.69439183,-3.16100827,-0.65077112,-0.05979289,-7.24129867,-85.65521452,-21.90739749,10.01630262,2.06489676,5.71868728,5.25181785,0.090441,0.1770757,0.45773907,0.20631232,1.38169925,0.72726246,171.66666667,7.88293347,0.60629415,Consumer Services
AGX,"Argan, Inc.",36.33855799,-10.66611697,70.02266579,-13.47688476,18.32322433,223.21178121,-19.88419715,9.15721695,505.52344252,-2.85024758,2.3348,505.35798957,-13.45570547,7.27364627,-11.51089312,6.3095183,-1.57565292,30.79868709,,-223.85803727,-7.34726617,1.91868082,2.14776077,1.86571908,0.86,7.80961651,12.8864798,12.77267893,2.05140859,2.15407511,16.9184801,10.60106655,1.26556412,Industrial Services
AGYS,"Agilysys, Inc.",4.56126581,21.78422981,5.79106737,20.10791662,59.22651655,73.5504886,34.84610553,6.89773559,284.61538462,169.81339188,0.4916,193.60465116,125.10033961,7.36222957,13.48231712,1.53851051,-0.36627505,56.40881913,,-0.19429577,13.74548759,2.95588051,3.47208382,5.28296372,0.2575,5.90781125,9.56039846,8.53917026,2.00704196,19.02683265,174.35244161,87.99606286,9.86118128,Technology Services
AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,,,,,,,,,,,,,,,,,,,,,,0.4076087,0.55954144,0.58069736,,,,,,,,,,Miscellaneous
AHCO,AdaptHealth Corp.,6.53482419,21.02475622,41.57779044,-8.32290965,11.86752149,34.73643441,3.02001878,6.61194138,,-57.52129472,0.4987,-11.02225313,-55.6164559,2.33340459,-0.69974836,-1.52222852,-1.30764823,-1.7621307,-92.74565796,-86.39930687,0.45973955,2.67229255,5.78929066,3.95150006,0.195831,0.75634617,1.82418152,0.89078707,0.99001699,0.45433383,57.47035573,18.71884162,0.3221183,Finance
AHH,"Armada Hoffler Properties, Inc.",15.06789525,59.73989942,5.59332509,39.25426974,17.90839356,31.82126114,27.73218143,16.06773416,386.40776699,478.33468068,0.7154,151.92185177,241.43522748,16.43379936,15.69850928,10.70956064,16.62128725,14.80485305,435.00862813,31.76149597,21.7658194,1.94029851,2.4611066,2.03215214,0.096667,2.41380453,9.03109207,3.01338936,,1.87859074,19.66990291,9.95388115,1.55026181,Finance
AHT,Ashford Hospitality Trust Inc,14.2490103,54.06531572,75.03047542,,10.94298385,75.54461908,170.34423956,6.98999645,54.86395826,64.10237842,-4.4615,59.6073668,47.63206682,-11.26840358,-4.41092466,-0.74559789,-1.82784807,-0.78668803,68.01916933,64.54209941,-5.16432568,3.84951456,7.61127021,4.76185617,-1.3,-4.18221167,,-7.93752931,,-0.47457464,,,0.05277838,Finance
AI,"C3.ai, Inc.",-0.06628919,5.55311581,-14.63727843,-4.54280969,67.63919864,-2.14501205,-48.55017751,-108.88247531,3.43690332,-35.35202699,-2.4473,0.92062319,-39.97292583,-100.7661313,-5.79511855,-1.2352361,-89.86106558,30.18316702,-145.40268662,-106.31890353,-69.79478626,3.06999591,5.59918351,5.81811353,-0.184296,-23.47339318,-27.34365027,-26.94749216,8.08225922,3.06897722,,,10.57755274,Technology Services
AIA,iShares Asia 50 ETF,,,,,,,,,,,,,,,,,,,,,,0.64959169,1.10877062,1.05322971,,,,,,,,,,Miscellaneous
AIB,AIB Acquisition Corporation,,,,,,-59.87598725,-3442.35395189,,-3695.83333333,,0.0523,-3624.86194072,,,27417.25460004,-1.20104749,23.07692308,-100,-25.2940004,-11646.30467572,,0.08833922,1.51824232,0.18439851,,1.05779056,1.14379018,1.14379018,2.56344771,1.49069174,,,,Finance
AIF,Apollo Tactical Income Fund Inc.,,-50.68431562,,-58.67963401,70.99960329,,-193.53190226,-124.40857115,,-219.04012589,-1.513,,-219.03849947,-147.46785598,-20.82399848,,,-0.12865593,,26.98295965,104.83590063,0.88090937,1.23661023,1.09585006,,,,,,0.90321845,,,,Miscellaneous
AIG,"American International Group, Inc. New",24.95365221,8.41385404,,,,,,28.99161897,6478.3171521,20.18001867,13.0048,4876.66666667,9.45888368,18.20968514,-12.79866163,0.69150358,-7.29150668,-9.51439594,23.54124748,-32.99888517,7.45432961,1.19888323,2.03553172,1.98367918,1.495578,0.96688998,10.25763685,6.4882389,,1.14168188,10.38564886,9.57878659,0.88980048,Finance
AIN,Albany International Corporation,1.86810655,11.36918342,3.40925109,3.16714613,37.11342398,9.74813996,-1.46486457,17.44866831,-0.97515672,-16.58263919,3.0444,-0.80702146,-19.17317983,9.25337742,5.53903953,0.67167603,-0.81466395,30.00299329,,-80.54293669,3.07917676,1.10367063,2.20466773,2.27074936,0.919218,4.96264837,9.53458363,6.10229878,4.15448748,2.91967935,30.71832215,256.2874575,2.36127934,Process Industries
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,,-95.7375087,,-101.64021426,-36.19839003,,-120.01838716,-1053.20695923,,-120.87395927,-2.462,,-120.87523837,-1097.72786289,-20.70896648,,,333.33333333,,,-46.46844975,2.03679369,1.53362008,1.64617469,,6.25708922,6.93401706,6.32486242,,0.75172266,9.94201577,,36.46025414,Miscellaneous
AIP,"Arteris, Inc.",12.01155542,33.04986267,12.0904635,34.26873058,88.32823852,1.47619633,-32.00887355,-57.27897098,0.15360983,-13.34951456,-0.8406,-1.72031077,-17.11854259,-54.3630156,-4.09073172,-0.43525673,41.65196943,-7.44055229,74.49759079,-381.99753391,-15.51867879,0.92936803,4.48528987,3.34828617,-0.183333,-29.0150804,-91.07531323,-86.13918116,1.54851616,4.99068283,,,3.68943778,Electronic Technology
AIQ,Global X Artificial Intelligence & Technology ETF,,,,,,,,,,,,,,,,,,,,,,1.52403283,1.77009312,1.83392689,,,,,,,,,,Miscellaneous
AIR,AAR Corp.,-0.6506416,9.36813187,-6.29047179,18.16730524,18.59331826,-21.71945701,10.10781671,6.80733484,-102.6263853,16.78450945,2.5271,-102.60869565,13.86392811,4.45616679,15.98858844,4.50219228,12.07927021,89.90442055,-169.32668329,-110.70811744,-0.31147953,0.8020565,2.48363335,1.51671258,0.7975,3.72048518,6.12490734,4.92713652,1.50698856,1.83329675,30.33217702,,0.95636707,Electronic Technology
AIRC,Apartment Income REIT Corp.,1.21088904,3.40807487,30.37138523,0.70707071,20.8749126,17.67048122,10.16078118,16.47902415,87.4025974,100.82587512,5.8117,87.76064482,102.05765641,116.81364002,1.7316268,-2.51564624,-1.45048903,0.87810549,-36.5717006,43.98417236,29.48768487,1.18382111,2.04750157,1.88502349,0.177068,4.95806366,15.40762949,5.69184586,,2.12099278,14.61124088,21.66769962,5.4451425,Finance
AIRE,reAlpha Tech Corp.,,,,,,,,,,,,,,,,,,,,,,45.56916066,160.40966391,160.40966391,,,,,,,,,,Technology Services
AIRR,First Trust RBA American Industrial Renaissance ETF,,,,,,,,,,,,,,,,,,,,,,1.0992449,1.97525255,1.50552758,,,,,,,,,,Miscellaneous
AIT,"Applied Industrial Technologies, Inc.",2.3001939,15.80081854,4.06648681,17.1387587,27.96174034,1.67896337,26.5998436,10.86728726,-5.12323232,34.30711269,8.8409,-5.11591056,34.70090982,7.85758411,11.85457973,5.16338411,16.67802418,-9.28115765,159.28703208,87.36942743,7.19476141,2.54635762,2.25799567,2.03297522,2.12,13.34658732,26.59253499,17.30502655,2.12017345,4.09514194,17.47539871,19.10994047,1.37491462,Distribution Services
AIV,Apartment Investment and Management Company,3.17610915,12.07517841,-6.03259316,-330.79778425,-21.23261043,35.77909981,68.14278721,-16.75019964,58.67768595,,0.4948,59.14710219,,39.21268861,-10.38896907,1.24142656,-1.54033883,-27.85043219,17.57156126,79.85086822,-17.489913,2.81028896,3.57328376,3.435419,-0.05,-7.84008849,-28.76959343,-9.71840925,,1.63948895,,,5.01796963,Finance
AIZ,"Assurant, Inc.",3.36007265,0.05300561,,,,,,4.58059453,37.10233987,-31.1473845,5.0491,37.58802817,-37.92639138,2.713627,-5.84547611,0.79207619,0.02818489,-4.12726469,-35.60606061,-30.91031466,4.02825468,1.33707715,1.73013488,1.89335927,2.576037,1.32547695,7.71991012,5.23027287,,1.87617999,23.40158634,6.89812734,0.76528444,Finance
AJG,Arthur J. Gallagher & Co.,-9.89498595,4.23783652,,,,,,19.37195465,-52.23694188,18.63841072,5.1896,-51.79856115,22.87163652,13.050506,16.6825611,20.5586503,4.15440202,-2.69684054,-111.71013039,23.3068867,22.75463831,1.33717654,1.53084705,1.58378117,1.948975,2.3576767,11.58380371,7.07702781,,5.39606225,45.38584488,31.52362574,5.53984562,Finance
AJX,Great Ajax Corp.,18.99533005,-18.12700922,23.60585623,-21.57607375,78.95902262,31.7535545,-49.46418683,50.28000566,-49.50234192,-187.98501661,-1.2449,-55.49910751,-135.25787586,-18.86015165,-15.64227587,-2.35829627,-1.99145911,-8.25668743,60.20056787,,2.70350297,3.33333333,3.86317069,9.37180287,0.21,-2.27712525,-9.10122436,-3.39733414,,0.32722991,,,1.44759508,Finance
AKA,a.k.a. Brands Holding Corp.,12.90036104,8.81319694,15.20381033,7.87192492,50.20449931,773.36448598,-18.97607972,0.28557977,47.2760018,-2859.0623316,-16.4731,47.24170418,-2860.74061662,-28.88442438,-25.90812478,-2.37030618,-6.18624304,35.93281962,,-223.59862018,-3.27999895,4.81586402,18.59201379,18.54711549,-0.14,-32.42643348,-57.44347116,-38.99628549,0.57449127,0.30718036,,5.84567755,0.13531888,Retail Trade
