Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Sector
BX,Blackstone Inc.,-4.14280641,8.14096189,-3.44091763,7.99373095,98.77371056,389.88313792,-72.34404625,27.15273573,589.90426458,-71.00161054,2.3587,600.68754953,-70.16369217,12.8350948,3.22314266,1.20805067,-0.11919532,54.47223008,,,6.99401111,1.12634152,2.75928224,2.69246602,1.106163,2.99765573,15.73738405,6.37028062,,14.82976732,56.63818007,58.60114369,6.90596115,Finance
BA,Boeing Company (The),10.21148373,6.9373535,1.31027254,-46.57513113,5.19915324,-4.25531915,-171.36384232,-5.33577552,64.18909091,-16.00313239,-8.2955,64.00966184,-17.44407425,-7.40913117,-1.04798199,-1.15367408,-5.63810005,-1.77562415,,,3.43807708,2.52078014,2.47217088,2.07962335,0.239292,-3.30949148,,-12.95330784,0.31593466,-6.95864654,,14.29523365,1.52066623,Electronic Technology
SPGI,S&P Global Inc.,-1.86708861,34.75955165,0.28011204,8.06887238,57.25784814,-1.95794054,0.76940484,30.76647885,-35.26051373,-18.45804481,10.1978,-35.72327044,7.40740741,29.04928003,311.18062026,-2.14271895,-1.50619483,147.78817524,30.38869258,-29.4414819,22.48457204,1.39198057,2.03998803,2.06929018,3.041708,3.75465933,6.26693903,4.8127794,0.7827529,3.16360074,48.36212854,35.16593966,9.27921221,Commercial Services
T,AT&T Inc.,1.44733763,-9.9203211,1.31196422,-7.00442819,42.96138014,0.0541272,-5.77277799,19.34471306,-22.4433657,-144.66696009,-1.2178,-22.14301626,-142.44808525,-6.90983179,-26.96937396,-0.42967,-5.67695904,-20.57924457,0.65463553,-53.06477871,10.26743194,0.6132989,2.27277925,2.93738558,0.566107,-2.70535947,-9.96864344,-4.39260623,0.64043031,1.13383575,,6.95887036,0.91532045,Communications
LMT,Lockheed Martin Corporation,1.10824897,-1.58105125,-2.00956938,-1.76465037,15.77655189,-1.07260726,-3.3170825,13.20016974,1.53878647,-4.8412036,21.6629,0.1784652,-9.23198733,8.68695441,3.94511824,-0.54757977,-0.88914221,19.96252522,227.75616083,-20.35329264,9.29316198,1.4582582,1.79798358,1.74444914,7.284923,12.81739898,65.59322034,27.89691836,1.16384575,12.24030169,16.31648567,19.2524222,1.6505408,Electronic Technology
AMAT,"Applied Materials, Inc.",-3.00785973,11.38817815,-3.57142857,9.20110193,46.29939653,-4.58128079,7.21812434,29.96301343,-0.48400108,16.12455127,7.4401,-0.95238095,10.81861413,25.40393226,3.48886738,4.53045511,-0.37569422,1.32104989,14.28571429,-3.39338081,17.95600545,2.27445034,2.94140391,2.90864685,1.990597,22.77845539,47.43953172,33.27823976,1.58925097,9.13767912,17.40632334,15.93996849,4.20687431,Producer Manufacturing
NOW,"ServiceNow, Inc.",2.57633588,22.87991859,1.26658625,24.85141977,78.28847481,-7.34693878,8.0620155,4.89993099,592.36007082,41.04761064,1.5968,596,41.30434783,4.48585231,23.16169661,9.6151021,-1.16175156,0.81300813,-39.21302578,20.7893274,29.99309869,2.82285735,2.92756499,2.71923908,2.557482,10.94332373,25.61151079,18.61559579,1.07542917,21.75014787,77.60786063,48.03931069,13.81796813,Technology Services
SBUX,Starbucks Corporation,5.12173294,10.90719507,21.1512106,-4.36252293,19.5768936,26.2234686,-1.78561824,13.27187596,25.93908629,-20.03274801,2.8326,25.69635583,-21.85364227,10.18235526,-10.8758115,0.43343004,-0.56345958,0.84600362,279.17847025,-43.4400655,7.93091786,0.7591179,1.63565223,1.23874977,0.971436,13.30129445,,29.43705093,0.56255291,-12.45911236,28.77413069,36.44239794,3.10749533,Consumer Services
DE,Deere & Company,-9.17874396,19.67272893,-5.34929535,12.87616805,29.21538755,5.04965138,7.60088447,18.6326414,5.69361076,22.59404752,23.2811,4.12587413,19.58745598,13.58027042,7.03331193,5.13487956,6.46995359,7.2087244,1941.83673469,-82.29692965,1.73490764,0.96711799,2.01063131,1.72764065,7.534982,10.55968541,47.73175542,17.88203873,0.50732905,5.53912095,11.10559256,38.54139972,1.7880225,Producer Manufacturing
LOW,"Lowe's Companies, Inc.",11.67494518,0.84051948,12.09223847,0.31914194,31.41491258,19.57967545,3.52804695,13.04361265,20.7071911,-15.47797174,10.168,18.27861579,-23.70079677,6.61041222,-2.2814591,-3.04026831,0.11843664,29.30166077,101.44843569,-18.1598063,6.96483582,0.63745881,1.8729254,1.71399456,3.080891,13.20825022,,24.54182618,0.27333636,-7.81670977,18.25639107,16.33822688,1.16332339,Retail Trade
ELV,"Elevance Health, Inc.",-1.88450266,12.95162256,,,,,,5.52955075,-30.05531101,0.33195054,24.8147,-30.43712898,-1.29423329,3.84750471,5.45044121,1.19998534,-1.18375034,4.23672382,43.375,-0.4122578,4.62786168,0.55714635,2.33438917,2.00440059,5.653543,5.69544365,16.3410111,10.03706119,,2.95476457,17.69702727,12.93006245,0.63230951,Health Services
AXP,American Express Company,2.76781444,27.3870325,4.67390242,24.54226587,63.83739954,9.67741935,25.36502547,19.70478776,14.11768776,-1.8071147,9.8404,12.74918869,-6.83408296,13.40680678,21.93393725,2.32050109,-0.51337253,7.33906838,121.11643643,47.78965173,34.56068751,0.49811748,2.22575178,3.07896329,2.652207,3.41609703,31.01981898,11.3501399,,4.34777249,13.55824137,5.71045741,1.63014149,Finance
TJX,"TJX Companies, Inc. (The)",8.27463295,2.85482701,12.07955543,-0.68215449,27.37504005,7.39161336,1.87461625,9.47412688,11.37552301,9.9533437,2.9694,10.99887767,6.55489268,7.00496636,-0.39512382,0.84027754,-2.08787784,1.89500401,129.6875,30.52177408,5.26073374,0.5384184,1.5031051,1.36022996,0.980645,14.21396462,66.32107278,23.75338902,0.55762334,16.21134849,26.18705458,22.63315516,2.02364205,Retail Trade
BKNG,Booking Holdings Inc. Common Stock,44.5738486,55.95911663,46.58556815,59.11767545,96.44821533,199.67320261,69.85203453,28.68929198,398.33359512,171.07398992,76.3507,384.96240602,162.48927039,17.89350497,7.27549596,5.36380227,15.16778523,15.71803853,-41.27097465,145.86645469,36.1966062,0.81172179,2.16795397,1.9420186,67.776507,17.4609704,267.12616122,34.8461749,1.55027642,38.45350857,24.39843492,16.19691625,5.39980952,Consumer Services
SYK,Stryker Corporation,4.56257848,7.83843816,5.85365854,3.09085816,59.84064177,18.65470852,1.74156095,20.23957938,24.43523853,18.28482687,6.1695,24.66216216,18.25476429,12.78118055,6.50573186,1.57208797,-0.92182891,4.84458569,70.15873016,-25.63915267,11.0358285,0.96369939,2.86689067,1.61075041,2.434723,7.37735053,16.40078704,9.29745684,0.84416768,5.988866,37.1290906,41.73661688,5.18516592,Health Technology
GS,"Goldman Sachs Group, Inc. (The)",7.2604903,4.57082446,,,,,,20.9066175,77.3268065,-49.4357092,30.0586,69.24342105,-47.95008089,16.7422429,-1.5156545,0.35726422,0.27050906,-12.91339349,,-223.93831024,-64.64221466,0.53429215,2.02148069,1.49084462,5.803224,0.50009671,6.63083499,2.2563819,,0.93698336,14.41672071,,0.99348162,Finance
ISRG,"Intuitive Surgical, Inc.",-0.69480039,8.96831929,-0.39302802,6.27649044,67.29774035,2.47992864,-9.68662301,25.34634052,-1.4604738,-21.61205176,3.6528,-1.21197719,-22.42754899,21.2513259,-4.28624124,5.82163947,,7.81609195,-40.0697579,-44.7894464,15.40291215,1.74336762,3.19181238,3.25677719,1.472989,10.84383434,12.61058268,12.61058268,4.62622286,8.79366203,65.33334903,79.05619332,14.50540594,Health Technology
GILD,"Gilead Sciences, Inc.",4.12452592,-1.04851673,4.4651918,3.16306389,79.11390068,-7.79127949,4.97102277,39.7157098,3.70786517,-26.23160199,3.6387,3.36300692,-26.23293173,16.9540336,-7.03584883,0.74503846,0.02773485,-7.53161078,34.35207824,-22.77649236,30.80671959,0.88563727,1.653781,1.47840665,1.91744,8.76149097,26.50142533,12.49458985,0.90618734,4.58583634,17.96540779,11.00855702,3.61006576,Health Technology
PLD,"Prologis, Inc.",-21.88140945,25.51249727,-41.02800164,37.18602739,44.3916593,-27.88959934,24.22290102,39.6241219,-35.47636247,7.70433287,4.1338,-38.51893213,14.46166867,56.32791245,50.28744891,-0.47908023,-4.13176688,46.42874706,,43.20249895,59.85976512,1.54767848,2.32531158,1.89448958,0.571187,3.94452824,,,,1.7837117,31.61913175,,12.09770098,Finance
VRTX,Vertex Pharmaceuticals Incorporated,5.61883713,15.04129188,4.33865478,14.44285245,87.65117396,33.39211488,44.09800314,46.64273793,30.80270793,42.27709038,12.8213,30.85167191,41.83852099,37.97352598,35.12674484,7.24668234,-2.73694881,-6.99813934,25.29727209,62.97280465,44.8686587,1.32822128,1.82160672,1.81041111,3.927053,18.72957914,24.55799764,23.19133246,3.95853346,6.75388218,28.26107122,24.54521927,10.17414474,Health Technology
MMC,"Marsh & McLennan Companies, Inc.",-8.43680898,3.96833401,,,,,,24.39012561,-29.47160351,-1.42164624,6.0396,-29.46859903,-2.95895641,14.79218197,-2.71606374,3.07950006,6.59603554,2.35526516,22.84887925,-3.6977492,14.5254377,0.75440733,1.54872521,1.69894766,1.631458,8.66250953,33.05517143,14.93514888,,8.94047662,27.40154529,26.5105953,4.2735137,Finance
PGR,Progressive Corporation (The),1.3422469,4.00595681,,,,,,2.80399464,230.26913667,-79.10344949,1.1831,224.63810075,-78.46847116,1.45503606,5.06161537,4.06294455,0.01597328,28.46231077,,-12.78763534,13.22298049,1.12109052,1.70932956,1.63206238,2.210433,3.67496965,,,,5.98837653,34.20561559,,1.57206272,Finance
ADP,"Automatic Data Processing, Inc.",-9.13186412,9.17609693,-12.13568848,13.90448348,48.88631039,-21.61011311,17.07153278,25.01748815,-25.32563234,17.20740275,8.2078,-25.53925798,15.70416087,18.9427166,-19.18114042,-14.88064821,3.68353244,-1.38413123,-16.91534939,36.79190455,22.21438803,8.6779661,1.74230088,2.16235223,2.18302,5.98373191,101.32751247,50.80520873,0.98604083,26.10047715,27.07922119,23.01206483,5.11198937,Technology Services
BLK,"BlackRock, Inc.",-2.3794483,-12.73159616,2.53890254,-15.42800471,77.45231608,,-20.83662194,36.63714805,17.63407636,-11.12151929,33.9674,17.42313324,-12.25216065,29.39373297,-22.94166972,,,-8.89675896,,-1.78285714,24.39259764,0.72038289,1.7581594,1.4424799,8.686071,,,,,2.41303002,17.05554403,,4.99370315,Finance
CI,The Cigna Group,4.62968942,3.29768066,,,,,,4.47058954,16.05427729,35.36387729,21.2991,15.23283346,24.28704567,3.70401231,-7.36041954,1.55652113,0.58693381,-8.00894725,-54.65367965,21.93142289,4.0889674,0.44197624,1.71933602,1.70086094,6.681511,4.54646407,14.56802829,8.82202789,,2.02733852,13.87715677,7.92214875,0.48608724,Health Services
SCHW,Charles Schwab Corporation (The),-1.12828439,17.42998526,-11.89266111,14.19874664,85.77576545,-28.65090403,21.76914779,45.00829336,-13.39660806,23.98513537,3.5032,-13.06027821,22.68146883,32.2006545,-16.92897927,-7.09768233,-9.97433848,57.37014696,,-57.39130435,8.78647958,1.65217941,2.97710616,2.11811362,0.703057,1.13795793,16.00726874,10.00960856,,3.29072541,16.35207564,,3.51406688,Finance
MDLZ,"Mondelez International, Inc.",-7.18961379,9.66573816,-6.54534781,2.35570155,34.62661925,-14.64566929,-13.46458077,12.11582423,-54.56884608,-35.53824921,1.9617,-54.63719366,-36.81395349,8.62649225,6.06480653,-1.04553073,-4.36811977,17.21518987,-35.77777778,-5.47858942,9.53136906,0.92236741,2.17894592,1.64804998,0.785294,5.99830483,14.74411482,8.88917517,0.43311854,3.32060405,21.68380889,30.91846273,2.62522941,Consumer Non-Durables
CVS,CVS Health Corporation,4.25845894,10.56810591,1.63946588,5.28608883,16.91951659,2.9328479,6.16452442,5.08136945,-10.72227259,-47.31005746,3.136,-11.00187266,-47.54740834,1.28536775,-1.75928082,4.48794551,7.39820602,-6.93035435,-17.61698172,-14.57605589,4.16683448,0.61215566,2.03551526,1.82283285,2.131711,1.21702925,3.95240349,1.98683374,0.63713608,1.25707252,30.12899263,5.00046905,0.26027757,Retail Trade
UBER,"Uber Technologies, Inc.",4.61294344,82.62389,4.6374678,64.13570275,28.68525896,41.78082192,96.4384509,-3.29391097,,-1673.86493705,-4.6493,,-1742.94354839,-28.67584779,-17.18935369,4.98289729,-0.63965885,0.97380214,107.65027322,,1.22345265,2.71966527,3.17980165,2.49633611,0.07,-1.14931932,-4.88091354,-2.01297129,1.23497394,11.77034722,,51.36046843,2.55899943,Transportation
REGN,"Regeneron Pharmaceuticals, Inc.",-0.12649821,-24.2587903,1.72738091,-23.05139347,84.37677135,1.5694457,-40.10180873,42.62747579,18.51903481,-46.89103045,38.2238,18.41526045,-46.27568016,35.63982289,15.08916917,1.98803057,0.01480494,0.06296996,-23.54128132,-32.23267069,36.34959623,0.91342535,1.68016452,1.76812401,10.705616,14.85915943,19.23244687,17.15873124,4.64350599,3.85418287,21.06192258,21.85901418,7.16437005,Health Technology
ADI,"Analog Devices, Inc.",-5.71372968,64.16348036,-9.57917276,63.1325198,54.1905566,-11.18006052,94.88866358,29.37089899,-9.36621917,51.62342348,5.2536,-10.29370249,97.67818691,22.87807352,-3.86017021,-0.39863375,3.76086242,-2.51046854,2.58854578,57.90353154,31.43090372,2.11751594,2.24521662,1.89262666,2.022723,7.52892523,10.347336,8.80644685,1.10235082,2.26537958,22.0389418,22.1317361,6.3620506,Electronic Technology
SLB,Schlumberger N.V.,2.65596047,22.892407,7.77917189,34.36123348,19.48328483,-0.29469548,15.73498965,15.89892824,8.87772194,81.65680473,2.3946,8.7124879,82.93460925,12.21165448,3.91221604,2.20184714,-1.4248219,-14.93912471,,-40.11396011,7.45972035,1.27320955,2.73430163,3.44548084,0.841028,9.24298712,22.51666396,13.73440212,1.01636335,4.55083569,19.67148014,,2.5520788,Industrial Services
LRCX,Lam Research Corporation,8.56822512,1.424306,13.24510619,0.15461537,45.04740598,17.34620017,-0.90946066,30.35702215,11.59153326,1.40802492,33.2091,10.57409191,-2.04884127,25.88516154,9.22333648,-1.29480685,-5.04443707,0.4700115,-16.27155658,83.16481571,26.84024164,2.22899213,2.8063752,2.68479723,7.058692,21.32301571,51.39038119,31.23397985,1.94147336,9.60384017,20.10734705,17.49698002,4.97407242,Producer Manufacturing
PANW,"Palo Alto Networks, Inc.",13.50456157,25.28764882,16.08217639,31.72782066,72.29387613,106.00858369,385.42510121,5.6189882,105.40454109,,1.2846,111.2244898,,6.37921279,18.34154861,2.33301577,-42.46439974,-43.44739988,-5.98653031,46.83855126,38.17372002,1.52900315,2.84435357,3.53006199,1.16273,3.28689912,44.90400327,34.98428611,0.73780937,44.37587064,198.45438057,33.90600106,12.94318192,Technology Services
ABNB,"Airbnb, Inc.",36.63366337,40.17584149,56.58844765,46.88370391,69.75830456,2938.88888889,170.03185561,22.37171092,459.79381443,,2.7838,455.55555556,,22.53839743,16.99332836,5.84473973,-0.51369863,-3.20442555,-43.0740038,57.32046062,40.54054054,2.6760919,3.58530781,3.31886787,2.111978,11.43081869,44.64833888,30.88125683,1.47181445,13.55032849,34.9903291,20.38353651,8.73632874,Consumer Services
AMT,American Tower Corporation (REIT),0.16261925,14.47274204,1.09682948,-5.75962048,38.20522635,6.22743111,9.95422757,29.00542428,41.60411454,-32.63483096,3.8159,41.66170339,-31.23028391,16.48570175,-3.85388601,0.09174216,0.57025304,-9.53226966,29.55964509,-47.06668216,17.01599276,0.86510536,2.50685321,1.98160045,1.13267,1.43322977,15.9569818,1.92701294,,13.56717069,78.50316685,31.63224571,6.94637787,Finance
ZTS,Zoetis Inc.,9,3.90946502,11.70909091,3.0873494,67.77227723,12.61792453,4.3678868,36.23762376,22.00993182,5.17669085,4.4942,21.55797101,3.78006873,26.16336634,7.37410072,-0.03635306,0.04449718,19.88502358,-94.78527607,-23.61751152,16.41089109,1.22963232,1.77804645,1.47333756,1.360032,16.08343326,48.08256382,20.75011721,1.9683437,18.82918604,34.77035073,59.5321821,9.30416614,Health Technology
MO,"Altria Group, Inc.",14.1717405,-2.00369476,12.85671373,29.81703831,87.79969064,11.54109589,35.18410286,77.17034029,18.71058164,138.70460502,3.1879,18.44170404,133.40097403,27.7987239,-6.50001265,0.88252865,7.12175523,-4.86378548,-97.40525777,-2.24623604,38.91627997,0.84705882,1.379832,1.16274347,1.293046,18.41482063,,31.72767545,0.26980453,-19.2261022,11.2342437,8.88714852,3.68351179,Consumer Non-Durables
EOG,"EOG Resources, Inc.",-2.1075192,49.71937099,-10.29581252,82.88003611,54.72813239,-6.11486486,57.41508602,47.45018575,-22.83898674,65.50968534,13.2181,-23.23282254,66.3593482,26.20398514,8.1990794,1.1261426,-0.59894586,0.86338243,-53.64806867,23.3151184,20.5775076,0.77208153,2.22783201,1.85562936,2.996219,21.86974104,35.85414565,31.00893906,2.02385419,3.08588684,8.76752022,9.45430384,3.01225927,Energy Minerals
CME,CME Group Inc.,-5.64650388,7.03030045,-6.53317495,7.72743144,79.90596486,-7.43216281,11.479575,60.0848707,-12.04710145,1.46062485,7.3979,-11.94029851,2.27608968,53.71359127,-11.49937197,-8.87892739,-0.71109305,-1.93263116,-29.00135257,30.37535162,59.09670479,3.37257551,1.55523833,1.32963484,2.147459,1.81810421,10.68228845,9.37691657,,2.78906839,25.51179948,24.15390635,14.33351299,Finance
MU,"Micron Technology, Inc.",6.87633262,-49.47655894,34.88023952,-108.27897642,-7.43243243,81.35048232,-84.79715724,-33.39124839,24.64947204,-168.92823931,-5.3367,24.57805907,-167.14631058,-37.53539254,-3.06111673,-2.17113276,0.63982746,84.78088701,21.14508783,-296.43545279,-39.36293436,1.65737753,2.69288999,2.43214066,-1.02374,-8.93692976,-12.40707456,-10.13597463,2.69821616,1.70187509,,,4.81863417,Electronic Technology
BDX,"Becton, Dickinson and Company",1.18232732,-1.36427787,-6.04026846,-1.78426602,44.92315845,-5.11182109,-2.32853514,13.31213567,-11.21690361,-14.24694708,5.8776,-11.52173913,-14.96175908,8.6645469,-1.73021943,-2.53152921,-7.91264267,-8.36836283,29566.66666667,-51.89690125,8.80233174,0.40866921,1.82813422,1.50341928,3.424984,3.13135497,6.46704258,4.10419674,0.72695551,2.89358981,46.74434606,42.67174703,3.90287637,Health Technology
C,"Citigroup, Inc.",8.10123263,26.72038518,,,,,,18.99835619,22.78729344,-31.03835803,6.9954,23.03955586,-32.41581796,14.72837696,5.48327931,-2.27745057,-0.39706501,9.9544218,,-3.30536913,17.01790478,0.7765985,2.24103687,1.51371055,0.957514,0.568097,6.61221429,2.87039805,,0.41191552,6.14853606,,0.51112654,Finance
BSX,Boston Scientific Corporation,6.19651815,6.67900404,9.58112662,3.39096636,60.82636808,6.125,-1.82421227,14.3825895,-13.63855422,-35.09461426,0.4459,-14.01273885,-32.88461538,5.50386374,0.74467095,2.15553934,0.95034704,-2.5511811,551.89873418,-28.77752468,7.39630973,0.77120823,2.50993199,1.59480759,0.477385,2.77245782,5.14135919,3.40737143,0.79701885,4.12964289,85.10674063,48.82609669,5.50204522,Distribution Services
NOC,Northrop Grumman Corporation,2.95667133,2.62147083,2.77078086,2.83434232,20.4196492,3.61445783,0.67209776,9.8382602,-2.9293499,-27.72645419,31.4653,-3.56294537,-30.10706638,13.37631823,2.76192489,3.08516409,0.1442221,2.34017875,,-31.87732342,4.00524561,1.13532206,2.05168622,1.46975171,5.80743,10.62349325,31.91131551,15.70793844,1.07302933,4.82494466,15.98019599,32.4568855,1.93810815,Electronic Technology
SO,Southern Company (The),-11.2962963,26.08695652,3.32056194,7.80487805,24.1447593,3.38063439,5.05836576,19.3274155,-2.78945357,45.49227885,3.2599,-2.78422274,46.80232558,12.06896552,5.76865777,1.75131349,3.04706854,6.60717505,88.8694128,-50.03304693,-7.75008535,0.81017642,2.35307549,1.6779235,1.323125,2.30621349,10.35795121,3.65988756,0.60543807,2.40198072,23.55564613,,2.63907165,Utilities
SNPS,"Synopsys, Inc.",6.30105684,20.72744078,7.14584728,16.37509851,75.83769231,9.68679787,44.48217106,23.52969599,23.03549155,30.68646796,6.2919,23.2098494,29.97666056,19.41782842,7.60748652,1.35331046,-0.10725819,-1.55916535,-21.47886034,14.54422107,31.60023327,1.08371832,2.62499905,2.35822038,3.037987,10.74336389,17.88870495,16.17645161,1.09360465,12.80417124,69.48458863,44.87001288,12.98440347,Technology Services
FI,"Fiserv, Inc.",2.46005046,9.31221496,25.76882291,20.48207664,54.95292327,8.43248836,23.96471012,21.92591757,41.42339075,96.59165282,3.9049,39.38506589,89.65517241,14.26396798,9.99357369,8.44727381,-0.06431971,0.89196323,111.83533448,9.63532954,18.47550319,0.98517873,1.87192427,2.25982604,2.143013,3.72980212,9.95008264,5.76385598,,2.36137618,24.17718076,17.74985276,3.74967645,Finance
DUK,Duke Energy Corporation (Holding Company),-9.59318307,16.84334511,-15.11627907,9.6442468,27.42630701,-5.85802895,8.55418278,22.33036707,-130.54856568,-35.80226937,3.174,-127.36318408,-34.74923234,13.46287542,5.26300681,0.69506187,2.33708565,11.65931764,50.87191822,-293.48298335,-18.88904338,0.67413163,2.31416046,1.67816185,1.915534,2.21699545,7.96915954,3.35373443,0.51729496,1.42928006,48.93403841,,2.32333356,Utilities
ITW,Illinois Tool Works Inc.,-1.05547374,10.21791768,0.70588235,9.18909652,39.97614863,,8.05248263,23.78860156,2.88065844,14.6867109,9.765,2.3872679,12.62063846,19.0434346,-4.07414319,-1.64196269,-1.89734858,0.86283467,,-14.37417072,12.15164449,1.77810034,1.94051316,2.24901022,2.399726,20.55452141,104.62101064,33.52508789,1.12732295,21.93471538,21.54652178,,4.1808164,Producer Manufacturing
